134,1,134,36
135,1,135,36
136,1,136,36
137,1,137,36
138,1,138,36
139,1,139,36
140,1,140,36
141,1,141,36
142,1,142,36
143,1,143,36
144,1,144,36
145,1,145,36
146,1,146,36
147,1,147,36
148,1,148,36
149,1,149,36
150,1,150,36
151,1,151,36
152,1,152,36
153,1,153,36
154,1,154,36
155,1,155,36
156,1,156,36
157,1,157,36
158,1,158,36
159,1,159,36
160,1,160,36
161,1,161,36
162,1,162,36
163,1,163,36
164,1,164,36
165,1,165,36
166,1,166,36
167,1,167,36
168,1,168,36
169,1,169,36
170,1,170,36
171,1,171,36
172,1,172,36
173,1,173,36
174,1,174,36
175,1,175,36
176,1,176,36
177,1,177,36
178,1,178,36
179,1,179,36
180,1,180,36
181,1,181,36
182,1,182,36
183,1,183,36
184,1,184,36
185,1,185,36
186,1,186,36
187,1,187,36
188,1,188,36
189,1,189,36
190,1,190,36
191,1,191,36
192,1,192,36
193,1,193,36
194,1,194,36
195,1,195,36
196,1,196,36
197,1,197,36
198,1,198,36
199,1,199,36
200,1,200,36
201,1,201,36
202,1,202,36
203,1,203,36
204,1,204,36
205,1,205,36
206,1,206,36
207,1,207,36
208,1,208,36
209,1,209,36
210,1,210,36
211,1,211,36
212,1,212,36
213,1,213,36
214,1,214,36
215,1,215,36
216,1,216,36
217,1,217,36
218,1,218,36
219,1,219,36
220,1,220,36
221,1,221,36
222,1,222,36
223,1,223,36
224,1,224,36
225,1,225,36
226,1,226,36
227,1,227,36
228,1,228,36
229,1,229,36
230,1,230,36
231,1,231,36
232,1,232,36
233,1,233,36
234,1,234,36
235,1,235,36
236,1,236,36
237,1,237,36
238,1,238,36
239,1,239,36
240,1,240,36
241,1,241,36
242,1,242,36
243,1,243,36
244,1,244,36
245,1,245,36
246,1,246,36
247,1,247,36
248,1,248,36
249,1,249,36
250,1,250,36
251,1,251,36
252,1,252,36
253,1,253,36
254,1,254,36
255,1,255,36
256,1,256,36
257,1,257,36
258,1,258,36
259,1,259,36
260,1,260,36
261,1,261,36
262,1,262,36
263,1,263,36
264,1,264,36
265,1,265,36
266,1,266,36
267,1,267,36
268,1,268,36
269,1,269,36
270,1,270,36
271,1,271,36
272,1,272,36
273,1,273,36
274,1,274,36
275,1,275,36
276,1,276,36
277,1,277,36
278,1,278,36
279,1,279,36
280,1,280,36
281,1,281,36
282,1,282,36
283,1,283,36
284,1,284,36
285,1,285,36
286,1,286,36
287,1,287,36
288,1,288,36
289,1,289,36
290,1,290,36
291,1,291,36
292,1,292,36
293,1,293,36
294,1,294,36
295,1,295,36
296,1,296,36
297,1,297,36
298,1,298,36
299,1,299,36
300,1,300,36
301,1,301,36
302,1,302,36
303,1,303,36
304,1,304,36
305,1,305,36
306,1,306,36
307,1,307,36
308,1,308,36
309,1,309,36
310,1,310,36
311,1,311,36
312,1,312,36
313,1,313,36
314,1,314,36
315,1,315,36
316,1,316,36
317,1,317,36
318,1,318,36
319,1,319,36
320,1,320,36
321,1,321,36
322,1,322,36
323,1,323,36
324,1,324,36
325,1,325,36
326,1,326,36
327,1,327,36
328,1,328,36
329,1,329,36
330,1,330,36
331,1,331,36
332,1,332,36
333,1,333,36
334,1,334,36
335,1,335,36
336,1,336,36
337,1,337,36
338,1,338,36
339,1,339,36
340,1,340,36
341,1,341,36
342,1,342,36
343,1,343,36
344,1,344,36
345,1,345,36
346,1,346,36
347,1,347,36
348,1,348,36
349,1,349,36
350,1,350,36
351,1,351,36
352,1,352,36
353,1,353,36
354,1,354,36
355,1,355,36
356,1,356,36
357,1,357,36
358,1,358,36
359,1,359,36
360,1,360,36
361,1,361,36
362,1,362,36
363,1,363,36
364,1,364,36
365,1,365,36
366,1,366,36
367,1,367,36
368,1,368,36
369,1,369,36
370,1,370,36
371,1,371,36
372,1,372,36
373,1,373,36
374,1,374,36
375,1,375,36
376,1,376,36
377,1,377,36
378,1,378,36
379,1,379,36
380,1,380,36
381,1,381,36
382,1,382,36
383,1,383,36
384,1,384,36
385,1,385,36
386,1,386,36
387,1,387,36
388,1,388,36
389,1,389,36
390,1,390,36
391,1,391,36
392,1,392,36
393,1,393,36
394,1,394,36
395,1,395,36
396,1,396,36
397,1,397,36
398,1,398,36
399,1,399,36
400,1,400,36
401,1,401,36
402,1,402,36
403,1,403,36
404,1,404,36
405,1,405,36
406,1,406,36
407,1,407,36
408,1,408,36
409,1,409,36
410,1,410,36
411,1,411,36
412,1,412,36
413,1,413,36
414,1,414,36
415,1,415,36
416,1,416,36
417,1,417,36
418,1,418,36
419,1,419,36
420,1,420,36
421,1,421,36
422,1,422,36
423,1,423,36
424,1,424,36
425,1,425,36
426,1,426,36
427,1,427,36
428,1,428,36
429,1,429,36
430,1,430,36
431,1,431,36
432,1,432,36
433,1,433,36
434,1,434,36
435,1,435,36
436,1,436,36
437,1,437,36
438,1,438,36
439,1,439,36
440,1,440,36
441,1,441,36
442,1,442,36
443,1,443,36
444,1,444,36
445,1,445,36
446,1,446,36
447,1,447,36
448,1,448,36
449,1,449,36
450,1,450,36
451,1,451,36
452,1,452,36
453,1,453,36
454,1,454,36
455,1,455,36
456,1,456,36
457,1,457,36
458,1,458,36
459,1,459,36
460,1,460,36
461,1,461,36
462,1,462,36
463,1,463,36
464,1,464,36
465,1,465,36
466,1,466,36
467,1,467,36
468,1,468,36
469,1,469,36
470,1,470,36
471,1,471,36
472,1,472,36
473,1,473,36
474,1,474,36
475,1,475,36
476,1,476,36
477,1,477,36
478,1,478,36
479,1,479,36
480,1,480,36
481,1,481,36
482,1,482,36
483,1,483,36
484,1,484,36
485,1,485,36
486,1,486,36
487,1,487,36
488,1,488,36
489,1,489,36
490,1,490,36
491,1,491,36
492,1,492,36
493,1,493,36
494,1,494,36
495,1,495,36
496,1,496,36
497,1,497,36
498,1,498,36
499,1,499,36
500,1,500,36
501,2,1,36
502,2,2,36
503,2,3,36
504,2,4,36
505,2,5,36
506,2,6,36
507,2,7,36
508,2,8,36
509,2,9,36
510,2,10,36
511,2,11,36
512,2,12,36
513,2,13,36
514,2,14,36
515,2,15,36
516,2,16,36
517,2,17,36
518,2,18,36
519,2,19,36
520,2,20,36
521,2,21,36
522,2,22,36
523,2,23,36
524,2,24,36
525,2,25,36
526,2,26,36
527,2,27,36
528,2,28,36
529,2,29,36
530,2,30,36
531,2,31,36
532,2,32,36
533,2,33,36
534,2,34,36
535,2,35,36
536,2,36,36
537,2,37,36
538,2,38,36
539,2,39,36
540,2,40,36
541,2,41,36
542,2,42,36
543,2,43,36
544,2,44,36
545,2,45,36
546,2,46,36
547,2,47,36
548,2,48,36
549,2,49,36
550,2,50,36
551,2,51,36
552,2,52,36
553,2,53,36
554,2,54,36
555,2,55,36
556,2,56,36
557,2,57,36
558,2,58,36
559,2,59,36
560,2,60,36
561,2,61,36
562,2,62,36
563,2,63,36
564,2,64,36
565,2,65,36
566,2,66,36
567,2,67,36
568,2,68,36
569,2,69,36
570,2,70,36
571,2,71,36
572,2,72,36
573,2,73,36
574,2,74,36
575,2,75,36
576,2,76,36
577,2,77,36
578,2,78,36
579,2,79,36
580,2,80,36
581,2,81,36
582,2,82,36
583,2,83,36
584,2,84,36
585,2,85,36
586,2,86,36
587,2,87,36
588,2,88,36
589,2,89,36
590,2,90,36
591,2,91,36
592,2,92,36
593,2,93,36
594,2,94,36
595,2,95,36
596,2,96,36
597,2,97,36
598,2,98,36
599,2,99,36
600,2,100,36
601,2,101,36
602,2,102,36
603,2,103,36
604,2,104,36
605,2,105,36
606,2,106,36
607,2,107,36
608,2,108,36
609,2,109,36
610,2,110,36
611,2,111,36
612,2,112,36
613,2,113,36
614,2,114,36
615,2,115,36
616,2,116,36
617,2,117,36
618,2,118,36
619,2,119,36
620,2,120,36
621,2,121,36
622,2,122,36
623,2,123,36
624,2,124,36
625,2,125,36
626,2,126,36
627,2,127,36
628,2,128,36
629,2,129,36
630,2,130,36
631,2,131,36
632,2,132,36
633,2,133,36
634,2,134,36
635,2,135,36
636,2,136,36
637,2,137,36
638,2,138,36
639,2,139,36
640,2,140,36
641,2,141,36
642,2,142,36
643,2,143,36
644,2,144,36
645,2,145,36
646,2,146,36
647,2,147,36
648,2,148,36
649,2,149,36
650,2,150,36
651,2,151,36
652,2,152,36
653,2,153,36
654,2,154,36
655,2,155,36
656,2,156,36
657,2,157,36
658,2,158,36
659,2,159,36
660,2,160,36
661,2,161,36
662,2,162,36
663,2,163,36
664,2,164,36
665,2,165,36
666,2,166,36
667,2,167,36
668,2,168,36
669,2,169,36
670,2,170,36
671,2,171,36
672,2,172,36
673,2,173,36
674,2,174,36
675,2,175,36
676,2,176,36
677,2,177,36
678,2,178,36
679,2,179,36
680,2,180,36
681,2,181,36
682,2,182,36
683,2,183,36
684,2,184,36
685,2,185,36
686,2,186,36
687,2,187,36
688,2,188,36
689,2,189,36
690,2,190,36
691,2,191,36
692,2,192,36
693,2,193,36
694,2,194,36
695,2,195,36
696,2,196,36
697,2,197,36
698,2,198,36
699,2,199,36
700,2,200,36
701,2,201,36
702,2,202,36
703,2,203,36
704,2,204,36
705,2,205,36
706,2,206,36
707,2,207,36
708,2,208,36
709,2,209,36
710,2,210,36
711,2,211,36
712,2,212,36
713,2,213,36
714,2,214,36
715,2,215,36
716,2,216,36
717,2,217,36
718,2,218,36
719,2,219,36
720,2,220,36
721,2,221,36
722,2,222,36
723,2,223,36
724,2,224,36
725,2,225,36
726,2,226,36
727,2,227,36
728,2,228,36
729,2,229,36
730,2,230,36
731,2,231,36
732,2,232,36
733,2,233,36
734,2,234,36
735,2,235,36
736,2,236,36
737,2,237,36
738,2,238,36
739,2,239,36
740,2,240,36
741,2,241,36
742,2,242,36
743,2,243,36
744,2,244,36
745,2,245,36
746,2,246,36
747,2,247,36
748,2,248,36
749,2,249,36
750,2,250,36
751,2,251,36
752,2,252,36
753,2,253,36
754,2,254,36
755,2,255,36
756,2,256,36
757,2,257,36
758,2,258,36
759,2,259,36
760,2,260,36
761,2,261,36
762,2,262,36
763,2,263,36
764,2,264,36
765,2,265,36
766,2,266,36
767,2,267,36
768,2,268,36
769,2,269,36
770,2,270,36
771,2,271,36
772,2,272,36
773,2,273,36
774,2,274,36
775,2,275,36
776,2,276,36
777,2,277,36
778,2,278,36
779,2,279,36
780,2,280,36
781,2,281,36
782,2,282,36
783,2,283,36
784,2,284,36
785,2,285,36
786,2,286,36
787,2,287,36
788,2,288,36
789,2,289,36
790,2,290,36
791,2,291,36
792,2,292,36
793,2,293,36
794,2,294,36
795,2,295,36
796,2,296,36
797,2,297,36
798,2,298,36
799,2,299,36
800,2,300,36
801,2,301,36
802,2,302,36
803,2,303,36
804,2,304,36
805,2,305,36
806,2,306,36
807,2,307,36
808,2,308,36
809,2,309,36
810,2,310,36
811,2,311,36
812,2,312,36
813,2,313,36
814,2,314,36
815,2,315,36
816,2,316,36
817,2,317,36
818,2,318,36
819,2,319,36
820,2,320,36
821,2,321,36
822,2,322,36
823,2,323,36
824,2,324,36
825,2,325,36
826,2,326,36
827,2,327,36
828,2,328,36
829,2,329,36
830,2,330,36
831,2,331,36
832,2,332,36
833,2,333,36
834,2,334,36
835,2,335,36
836,2,336,36
837,2,337,36
838,2,338,36
839,2,339,36
840,2,340,36
841,2,341,36
842,2,342,36
843,2,343,36
844,2,344,36
845,2,345,36
846,2,346,36
847,2,347,36
848,2,348,36
849,2,349,36
850,2,350,36
851,2,351,36
852,2,352,36
853,2,353,36
854,2,354,36
855,2,355,36
856,2,356,36
857,2,357,36
858,2,358,36
859,2,359,36
860,2,360,36
861,2,361,36
862,2,362,36
863,2,363,36
864,2,364,36
865,2,365,36
866,2,366,36
867,2,367,36
868,2,368,36
869,2,369,36
870,2,370,36
871,2,371,36
872,2,372,36
873,2,373,36
874,2,374,36
875,2,375,36
876,2,376,36
877,2,377,36
878,2,378,36
879,2,379,36
880,2,380,36
881,2,381,36
882,2,382,36
883,2,383,36
884,2,384,36
885,2,385,36
886,2,386,36
887,2,387,36
888,2,388,36
889,2,389,36
890,2,390,36
891,2,391,36
892,2,392,36
893,2,393,36
894,2,394,36
895,2,395,36
896,2,396,36
897,2,397,36
898,2,398,36
899,2,399,36
900,2,400,36
901,2,401,36
902,2,402,36
903,2,403,36
904,2,404,36
905,2,405,36
906,2,406,36
907,2,407,36
908,2,408,36
909,2,409,36
910,2,410,36
911,2,411,36
912,2,412,36
913,2,413,36
914,2,414,36
915,2,415,36
916,2,416,36
917,2,417,36
918,2,418,36
919,2,419,36
920,2,420,36
921,2,421,36
922,2,422,36
923,2,423,36
924,2,424,36
925,2,425,36
926,2,426,36
927,2,427,36
928,2,428,36
929,2,429,36
930,2,430,36
931,2,431,36
932,2,432,36
933,2,433,36
934,2,434,36
935,2,435,36
936,2,436,36
937,2,437,36
938,2,438,36
939,2,439,36
940,2,440,36
941,2,441,36
942,2,442,36
943,2,443,36
944,2,444,36
945,2,445,36
946,2,446,36
947,2,447,36
948,2,448,36
949,2,449,36
950,2,450,36
951,2,451,36
952,2,452,36
953,2,453,36
954,2,454,36
955,2,455,36
956,2,456,36
957,2,457,36
958,2,458,36
959,2,459,36
960,2,460,36
961,2,461,36
962,2,462,36
963,2,463,36
964,2,464,36
965,2,465,36
966,2,466,36
967,2,467,36
968,2,468,36
969,2,469,36
970,2,470,36
971,2,471,36
972,2,472,36
973,2,473,36
974,2,474,36
975,2,475,36
976,2,476,36
977,2,477,36
978,2,478,36
979,2,479,36
980,2,480,36
981,2,481,36
982,2,482,36
983,2,483,36
984,2,484,36
985,2,485,36
986,2,486,36
987,2,487,36
988,2,488,36
989,2,489,36
990,2,490,36
991,2,491,36
992,2,492,36
993,2,493,36
994,2,494,36
995,2,495,36
996,2,496,36
997,2,497,36
998,2,498,36
999,2,499,36
1000,2,500,36
1001,3,1,36
1002,3,2,36
1003,3,3,36
1004,3,4,36
1005,3,5,36
1006,3,6,36
1007,3,7,36
1008,3,8,36
1009,3,9,36
1010,3,10,36
1011,3,11,36
1012,3,12,36
1013,3,13,36
1014,3,14,36
1015,3,15,36
1016,3,16,36
1017,3,17,36
1018,3,18,36
1019,3,19,36
1020,3,20,36
1021,3,21,36
1022,3,22,36
1023,3,23,36
1024,3,24,36
1025,3,25,36
1026,3,26,36
1027,3,27,36
1028,3,28,36
1029,3,29,36
1030,3,30,36
1031,3,31,36
1032,3,32,36
1033,3,33,36
1034,3,34,36
1035,3,35,36
1036,3,36,36
1037,3,37,36
1038,3,38,36
1039,3,39,36
1040,3,40,36
1041,3,41,36
1042,3,42,36
1043,3,43,36
1044,3,44,36
1045,3,45,36
1046,3,46,36
1047,3,47,36
1048,3,48,36
1049,3,49,36
1050,3,50,36
1051,3,51,36
1052,3,52,36
1053,3,53,36
1054,3,54,36
1055,3,55,36
1056,3,56,36
1057,3,57,36
1058,3,58,36
1059,3,59,36
1060,3,60,36
1061,3,61,36
1062,3,62,36
1063,3,63,36
1064,3,64,36
1065,3,65,36
1066,3,66,36
1067,3,67,36
1068,3,68,36
1069,3,69,36
1070,3,70,36
1071,3,71,36
1072,3,72,36
1073,3,73,36
1074,3,74,36
1075,3,75,36
1076,3,76,36
1077,3,77,36
1078,3,78,36
1079,3,79,36
1080,3,80,36
1081,3,81,36
1082,3,82,36
1083,3,83,36
1084,3,84,36
1085,3,85,36
1086,3,86,36
1087,3,87,36
1088,3,88,36
1089,3,89,36
1090,3,90,36
1091,3,91,36
1092,3,92,36
1093,3,93,36
1094,3,94,36
1095,3,95,36
1096,3,96,36
1097,3,97,36
1098,3,98,36
1099,3,99,36
1100,3,100,36
1101,3,101,36
1102,3,102,36
1103,3,103,36
1104,3,104,36
1105,3,105,36
1106,3,106,36
1107,3,107,36
1108,3,108,36
1109,3,109,36
1110,3,110,36
1111,3,111,36
1112,3,112,36
1113,3,113,36
1114,3,114,36
1115,3,115,36
1116,3,116,36
1117,3,117,36
1118,3,118,36
1119,3,119,36
1120,3,120,36
1121,3,121,36
1122,3,122,36
1123,3,123,36
1124,3,124,36
1125,3,125,36
1126,3,126,36
1127,3,127,36
1128,3,128,36
1129,3,129,36
1130,3,130,36
1131,3,131,36
1132,3,132,36
1133,3,133,36
1134,3,134,36
1135,3,135,36
1136,3,136,36
1137,3,137,36
1138,3,138,36
1139,3,139,36
1140,3,140,36
1141,3,141,36
1142,3,142,36
1143,3,143,36
1144,3,144,36
1145,3,145,36
1146,3,146,36
1147,3,147,36
1148,3,148,36
1149,3,149,36
1150,3,150,36
1151,3,151,36
1152,3,152,36
1153,3,153,36
1154,3,154,36
1155,3,155,36
1156,3,156,36
1157,3,157,36
1158,3,158,36
1159,3,159,36
1160,3,160,36
1161,3,161,36
1162,3,162,36
1163,3,163,36
1164,3,164,36
1165,3,165,36
1166,3,166,36
1167,3,167,36
1168,3,168,36
1169,3,169,36
1170,3,170,36
1171,3,171,36
1172,3,172,36
1173,3,173,36
1174,3,174,36
1175,3,175,36
1176,3,176,36
1177,3,177,36
1178,3,178,36
1179,3,179,36
1180,3,180,36
1181,3,181,36
1182,3,182,36
1183,3,183,36
1184,3,184,36
1185,3,185,36
1186,3,186,36
1187,3,187,36
1188,3,188,36
1189,3,189,36
1190,3,190,36
1191,3,191,36
1192,3,192,36
1193,3,193,36
1194,3,194,36
1195,3,195,36
1196,3,196,36
1197,3,197,36
1198,3,198,36
1199,3,199,36
1200,3,200,36
1201,3,201,36
1202,3,202,36
1203,3,203,36
1204,3,204,36
1205,3,205,36
1206,3,206,36
1207,3,207,36
1208,3,208,36
1209,3,209,36
1210,3,210,36
1211,3,211,36
1212,3,212,36
1213,3,213,36
1214,3,214,36
1215,3,215,36
1216,3,216,36
1217,3,217,36
1218,3,218,36
1219,3,219,36
1220,3,220,36
1221,3,221,36
1222,3,222,36
1223,3,223,36
1224,3,224,36
1225,3,225,36
1226,3,226,36
1227,3,227,36
1228,3,228,36
1229,3,229,36
1230,3,230,36
1231,3,231,36
1232,3,232,36
1233,3,233,36
1234,3,234,36
1235,3,235,36
1236,3,236,36
1237,3,237,36
1238,3,238,36
1239,3,239,36
1240,3,240,36
1241,3,241,36
1242,3,242,36
1243,3,243,36
1244,3,244,36
1245,3,245,36
1246,3,246,36
1247,3,247,36
1248,3,248,36
1249,3,249,36
1250,3,250,36
1251,3,251,36
1252,3,252,36
1253,3,253,36
1254,3,254,36
1255,3,255,36
1256,3,256,36
1257,3,257,36
1258,3,258,36
1259,3,259,36
1260,3,260,36
1261,3,261,36
1262,3,262,36
1263,3,263,36
1264,3,264,36
1265,3,265,36
1266,3,266,36
1267,3,267,36
1268,3,268,36
1269,3,269,36
1270,3,270,36
1271,3,271,36
1272,3,272,36
1273,3,273,36
1274,3,274,36
1275,3,275,36
1276,3,276,36
1277,3,277,36
1278,3,278,36
1279,3,279,36
1280,3,280,36
1281,3,281,36
1282,3,282,36
1283,3,283,36
1284,3,284,36
1285,3,285,36
1286,3,286,36
1287,3,287,36
1288,3,288,36
1289,3,289,36
1290,3,290,36
1291,3,291,36
1292,3,292,36
1293,3,293,36
1294,3,294,36
1295,3,295,36
1296,3,296,36
1297,3,297,36
1298,3,298,36
1299,3,299,36
1300,3,300,36
1301,3,301,36
1302,3,302,36
1303,3,303,36
1304,3,304,36
1305,3,305,36
1306,3,306,36
1307,3,307,36
1308,3,308,36
1309,3,309,36
1310,3,310,36
1311,3,311,36
1312,3,312,36
1313,3,313,36
1314,3,314,36
1315,3,315,36
1316,3,316,36
1317,3,317,36
1318,3,318,36
1319,3,319,36
1320,3,320,36
1321,3,321,36
1322,3,322,36
1323,3,323,36
1324,3,324,36
1325,3,325,36
1326,3,326,36
1327,3,327,36
1328,3,328,36
1329,3,329,36
1330,3,330,36
1331,3,331,36
1332,3,332,36
1333,3,333,36
1334,3,334,36
1335,3,335,36
1336,3,336,36
1337,3,337,36
1338,3,338,36
1339,3,339,36
1340,3,340,36
1341,3,341,36
1342,3,342,36
1343,3,343,36
1344,3,344,36
1345,3,345,36
1346,3,346,36
1347,3,347,36
1348,3,348,36
1349,3,349,36
1350,3,350,36
1351,3,351,36
1352,3,352,36
1353,3,353,36
1354,3,354,36
1355,3,355,36
1356,3,356,36
1357,3,357,36
1358,3,358,36
1359,3,359,36
1360,3,360,36
1361,3,361,36
1362,3,362,36
1363,3,363,36
1364,3,364,36
1365,3,365,36
1366,3,366,36
1367,3,367,36
1368,3,368,36
1369,3,369,36
1370,3,370,36
1371,3,371,36
1372,3,372,36
1373,3,373,36
1374,3,374,36
1375,3,375,36
1376,3,376,36
1377,3,377,36
1378,3,378,36
1379,3,379,36
1380,3,380,36
1381,3,381,36
1382,3,382,36
1383,3,383,36
1384,3,384,36
1385,3,385,36
1386,3,386,36
1387,3,387,36
1388,3,388,36
1389,3,389,36
1390,3,390,36
1391,3,391,36
1392,3,392,36
1393,3,393,36
1394,3,394,36
1395,3,395,36
1396,3,396,36
1397,3,397,36
1398,3,398,36
1399,3,399,36
1400,3,400,36
1401,3,401,36
1402,3,402,36
1403,3,403,36
1404,3,404,36
1405,3,405,36
1406,3,406,36
1407,3,407,36
1408,3,408,36
1409,3,409,36
1410,3,410,36
1411,3,411,36
1412,3,412,36
1413,3,413,36
1414,3,414,36
1415,3,415,36
1416,3,416,36
1417,3,417,36
1418,3,418,36
1419,3,419,36
1420,3,420,36
1421,3,421,36
1422,3,422,36
1423,3,423,36
1424,3,424,36
1425,3,425,36
1426,3,426,36
1427,3,427,36
1428,3,428,36
1429,3,429,36
1430,3,430,36
1431,3,431,36
1432,3,432,36
1433,3,433,36
1434,3,434,36
1435,3,435,36
1436,3,436,36
1437,3,437,36
1438,3,438,36
1439,3,439,36
1440,3,440,36
1441,3,441,36
1442,3,442,36
1443,3,443,36
1444,3,444,36
1445,3,445,36
1446,3,446,36
1447,3,447,36
1448,3,448,36
1449,3,449,36
1450,3,450,36
1451,3,451,36
1452,3,452,36
1453,3,453,36
1454,3,454,36
1455,3,455,36
1456,3,456,36
1457,3,457,36
1458,3,458,36
1459,3,459,36
1460,3,460,36
1461,3,461,36
1462,3,462,36
1463,3,463,36
1464,3,464,36
1465,3,465,36
1466,3,466,36
1467,3,467,36
1468,3,468,36
1469,3,469,36
1470,3,470,36
1471,3,471,36
1472,3,472,36
1473,3,473,36
1474,3,474,36
1475,3,475,36
1476,3,476,36
1477,3,477,36
1478,3,478,36
1479,3,479,36
1480,3,480,36
1481,3,481,36
1482,3,482,36
1483,3,483,36
1484,3,484,36
1485,3,485,36
1486,3,486,36
1487,3,487,36
1488,3,488,36
1489,3,489,36
1490,3,490,36
1491,3,491,36
1492,3,492,36
1493,3,493,36
1494,3,494,36
1495,3,495,36
1496,3,496,36
1497,3,497,36
1498,3,498,36
1499,3,499,36
1500,3,500,36
1501,4,1,36
1502,4,2,36
1503,4,3,36
1504,4,4,36
1505,4,5,36
1506,4,6,36
1507,4,7,36
1508,4,8,36
1509,4,9,36
1510,4,10,36
1511,4,11,36
1512,4,12,36
1513,4,13,36
1514,4,14,36
1515,4,15,36
1516,4,16,36
1517,4,17,36
1518,4,18,36
1519,4,19,36
1520,4,20,36
1521,4,21,36
1522,4,22,36
1523,4,23,36
1524,4,24,36
1525,4,25,36
1526,4,26,36
1527,4,27,36
1528,4,28,36
1529,4,29,36
1530,4,30,36
1531,4,31,36
1532,4,32,36
1533,4,33,36
1534,4,34,36
1535,4,35,36
1536,4,36,36
1537,4,37,36
1538,4,38,36
1539,4,39,36
1540,4,40,36
1541,4,41,36
1542,4,42,36
1543,4,43,36
1544,4,44,36
1545,4,45,36
1546,4,46,36
1547,4,47,36
1548,4,48,36
1549,4,49,36
1550,4,50,36
1551,4,51,36
1552,4,52,36
1553,4,53,36
1554,4,54,36
1555,4,55,36
1556,4,56,36
1557,4,57,36
1558,4,58,36
1559,4,59,36
1560,4,60,36
1561,4,61,36
1562,4,62,36
1563,4,63,36
1564,4,64,36
1565,4,65,36
1566,4,66,36
1567,4,67,36
1568,4,68,36
1569,4,69,36
1570,4,70,36
1571,4,71,36
1572,4,72,36
1573,4,73,36
1574,4,74,36
1575,4,75,36
1576,4,76,36
1577,4,77,36
1578,4,78,36
1579,4,79,36
1580,4,80,36
1581,4,81,36
1582,4,82,36
1583,4,83,36
1584,4,84,36
1585,4,85,36
1586,4,86,36
1587,4,87,36
1588,4,88,36
1589,4,89,36
1590,4,90,36
1591,4,91,36
1592,4,92,36
1593,4,93,36
1594,4,94,36
1595,4,95,36
1596,4,96,36
1597,4,97,36
1598,4,98,36
1599,4,99,36
1600,4,100,36
1601,4,101,36
1602,4,102,36
1603,4,103,36
1604,4,104,36
1605,4,105,36
1606,4,106,36
1607,4,107,36
1608,4,108,36
1609,4,109,36
1610,4,110,36
1611,4,111,36
1612,4,112,36
1613,4,113,36
1614,4,114,36
1615,4,115,36
1616,4,116,36
1617,4,117,36
1618,4,118,36
1619,4,119,36
1620,4,120,36
1621,4,121,36
1622,4,122,36
1623,4,123,36
1624,4,124,36
1625,4,125,36
1626,4,126,36
1627,4,127,36
1628,4,128,36
1629,4,129,36
1630,4,130,36
1631,4,131,36
1632,4,132,36
1633,4,133,36
1634,4,134,36
1635,4,135,36
1636,4,136,36
1637,4,137,36
1638,4,138,36
1639,4,139,36
1640,4,140,36
1641,4,141,36
1642,4,142,36
1643,4,143,36
1644,4,144,36
1645,4,145,36
1646,4,146,36
1647,4,147,36
1648,4,148,36
1649,4,149,36
1650,4,150,36
1651,4,151,36
1652,4,152,36
1653,4,153,36
